VisitYear,VisitMonth,VisitMode,AttractionTypeId,Country,Region,Continent,Rating
2014,11,Couples,63,United States,Northern America,America,2
2014,11,Couples,63,Australia,Australia,Australia & Oceania,4
2014,8,Family,63,United States,Northern America,America,5
2014,11,Couples,63,Indonesia,South East Asia,Asia,4
2014,11,Couples,63,Australia,Australia,Australia & Oceania,4
2014,2,Couples,63,United States,Northern America,America,4
2014,12,Solo,63,New Zealand,Oceania,Australia & Oceania,4
2014,12,Family,63,Japan,East Asia,Asia,3
2014,12,Couples,63,Canada,Northern America,America,5
2014,11,Family,63,Australia,Australia,Australia & Oceania,4
2014,8,Family,63,United States,Northern America,America,4
2014,11,Couples,63,United Kingdom,Western Europe,Europe,2
2014,11,Couples,63,United Arab Emirates,Middle East,Asia,3
2014,11,Friends,63,United States,Northern America,America,4
2014,11,Couples,63,Indonesia,South East Asia,Asia,5
2014,11,Couples,63,Australia,Australia,Australia & Oceania,4
2014,11,Couples,63,United States,Northern America,America,4
2014,8,Couples,63,Netherlands,Western Europe,Europe,3
2014,11,Couples,63,India,South Asia,Asia,4
2014,11,Friends,63,Australia,Australia,Australia & Oceania,4
2014,11,Solo,63,Canada,Northern America,America,2
2014,12,Family,63,Australia,Australia,Australia & Oceania,5
2014,4,Family,63,Australia,Australia,Australia & Oceania,5
2014,11,Couples,63,United States,Northern America,America,5
2014,7,Friends,63,Kenya,East Africa,Africa,4
2014,11,Couples,63,Indonesia,South East Asia,Asia,3
2014,7,Family,63,United States,Northern America,America,3
2014,12,Friends,63,Australia,Australia,Australia & Oceania,4
2014,11,Friends,63,United States,Northern America,America,4
2014,11,Friends,63,United States,Northern America,America,3
2014,11,Couples,63,United States,Northern America,America,5
2014,7,Couples,63,United States,Northern America,America,5
2014,8,Family,63,United Arab Emirates,Middle East,Asia,5
2014,11,Couples,63,Australia,Australia,Australia & Oceania,5
2014,11,Friends,63,Australia,Australia,Australia & Oceania,4
2014,11,Couples,63,Australia,Australia,Australia & Oceania,3
2014,11,Couples,63,United States,Northern America,America,5
2014,11,Friends,63,United States,Northern America,America,4
2014,11,Couples,63,United States,Northern America,America,4
2014,2,Solo,63,Germany,Central Europe,Europe,5
2014,11,Family,63,Australia,Australia,Australia & Oceania,5
2013,12,Solo,63,United States,Northern America,America,4
2013,12,Solo,63,Saudi Arabia,Middle East,Asia,4
2014,11,Family,63,Czech Republic,Central Europe,Europe,4
2014,11,Couples,63,Taiwan,East Asia,Asia,5
2014,11,Solo,63,Australia,Australia,Australia & Oceania,4
2014,9,Couples,63,Canada,Northern America,America,5
2014,11,Couples,63,Canada,Northern America,America,3
2014,8,Couples,63,Canada,Northern America,America,5
2014,11,Couples,63,Germany,Central Europe,Europe,3
2014,8,Couples,63,United Kingdom,Western Europe,Europe,4
2014,9,Couples,63,Australia,Australia,Australia & Oceania,3
2014,8,Couples,63,United States,Northern America,America,5
2013,12,Family,63,United States,Northern America,America,4
2014,11,Family,63,New Zealand,Oceania,Australia & Oceania,5
2014,11,Solo,63,Canada,Northern America,America,3
2013,12,Family,63,United States,Northern America,America,4
2014,11,Friends,63,Germany,Central Europe,Europe,4
2014,8,Couples,63,Canada,Northern America,America,5
2014,10,Family,63,Australia,Australia,Australia & Oceania,3
2014,8,Family,63,Indonesia,South East Asia,Asia,5
2014,11,Friends,63,Germany,Central Europe,Europe,5
2014,11,Family,63,Australia,Australia,Australia & Oceania,5
2014,11,Friends,63,United Kingdom,Western Europe,Europe,5
2014,11,Couples,63,Australia,Australia,Australia & Oceania,5
2014,11,Couples,63,Australia,Australia,Australia & Oceania,4
2014,11,Couples,63,Australia,Australia,Australia & Oceania,3
2014,11,Couples,63,Canada,Northern America,America,4
2014,7,Family,63,Malaysia,South East Asia,Asia,5
2014,11,Family,63,Singapore,South East Asia,Asia,4
2014,10,Couples,63,United States,Northern America,America,5
2014,1,Family,63,Indonesia,South East Asia,Asia,4
2014,11,Friends,63,New Zealand,Oceania,Australia & Oceania,4
2014,11,Solo,63,Germany,Central Europe,Europe,4
2014,11,Friends,63,Indonesia,South East Asia,Asia,4
2014,11,Solo,63,Australia,Australia,Australia & Oceania,4
2014,9,Couples,63,Australia,Australia,Australia & Oceania,4
2014,11,Friends,63,Australia,Australia,Australia & Oceania,2
2014,10,Friends,63,Philippines,South East Asia,Asia,3
2014,11,Solo,63,France,Western Europe,Europe,4
2014,11,Couples,63,United Kingdom,Western Europe,Europe,5
2014,11,Couples,63,Australia,Australia,Australia & Oceania,4
2014,11,Couples,63,Australia,Australia,Australia & Oceania,5
2014,11,Couples,63,Canada,Northern America,America,4
2014,11,Friends,63,Singapore,South East Asia,Asia,4
2014,11,Couples,63,Australia,Australia,Australia & Oceania,4
2014,10,Couples,63,United States,Northern America,America,5
2014,9,Friends,63,Indonesia,South East Asia,Asia,4
2014,11,Solo,63,United States,Northern America,America,4
2014,10,Couples,63,France,Western Europe,Europe,2
2014,11,Family,63,Canada,Northern America,America,2
2014,11,Friends,63,Australia,Australia,Australia & Oceania,4
2014,11,Family,63,Canada,Northern America,America,5
2014,10,Couples,63,Belgium,Western Europe,Europe,3
2014,10,Couples,63,United States,Northern America,America,4
2014,4,Couples,63,France,Western Europe,Europe,5
2014,11,Couples,63,United States,Northern America,America,4
2014,11,Couples,63,Canada,Northern America,America,5
2014,10,Couples,63,Canada,Northern America,America,5
2014,11,Couples,63,Egypt,North Africa,Africa,4
2013,12,Friends,63,Canada,Northern America,America,5
2014,11,Family,63,United States,Northern America,America,5
2014,11,Couples,63,United Kingdom,Western Europe,Europe,4
2014,11,Friends,63,Cambodia,South East Asia,Asia,2
2014,11,Couples,63,United States,Northern America,America,5
2014,11,Couples,63,United States,Northern America,America,4
2014,11,Couples,63,United States,Northern America,America,5
2014,4,Solo,63,Ireland,Western Europe,Europe,2
2014,3,Friends,63,United Kingdom,Western Europe,Europe,4
2014,11,Family,63,New Zealand,Oceania,Australia & Oceania,4
2014,7,Friends,63,Australia,Australia,Australia & Oceania,5
2014,10,Family,63,Indonesia,South East Asia,Asia,5
2014,7,Friends,63,United States,Northern America,America,5
2014,6,Family,63,Finland,Northern Europe,Europe,5
2014,10,Friends,63,United States,Northern America,America,4
2014,10,Friends,63,United States,Northern America,America,5
2014,9,Family,63,United States,Northern America,America,5
2014,10,Friends,63,Australia,Australia,Australia & Oceania,5
2014,11,Couples,63,Palestine,Middle East,Asia,4
2014,10,Couples,63,Canada,Northern America,America,5
2014,11,Solo,63,Vietnam,South East Asia,Asia,4
2014,9,Couples,63,United Kingdom,Western Europe,Europe,3
2014,9,Friends,63,Saudi Arabia,Middle East,Asia,5
2014,10,Couples,63,Australia,Australia,Australia & Oceania,4
2014,9,Family,63,Australia,Australia,Australia & Oceania,4
2014,11,Couples,63,Australia,Australia,Australia & Oceania,5
2014,9,Couples,63,United States,Northern America,America,5
2014,11,Couples,63,United States,Northern America,America,4
2013,12,Family,63,United Kingdom,Western Europe,Europe,5
2014,10,Family,63,Latvia,Central Europe,Europe,5
2013,12,Couples,63,Australia,Australia,Australia & Oceania,5
2014,11,Friends,63,Australia,Australia,Australia & Oceania,5
2014,10,Couples,63,Indonesia,South East Asia,Asia,5
2014,9,Family,63,United States,Northern America,America,4
2014,10,Solo,63,India,South Asia,Asia,3
2014,10,Couples,63,India,South Asia,Asia,5
2014,11,Solo,63,Australia,Australia,Australia & Oceania,4
2014,7,Solo,63,Canada,Northern America,America,4
2014,10,Couples,63,New Zealand,Oceania,Australia & Oceania,5
2014,10,Couples,63,Canada,Northern America,America,4
2014,10,Couples,63,United States,Northern America,America,3
2014,10,Solo,63,United States,Northern America,America,5
2014,10,Couples,63,Australia,Australia,Australia & Oceania,3
2014,9,Family,63,India,South Asia,Asia,4
2014,10,Couples,63,Australia,Australia,Australia & Oceania,5
2014,10,Couples,63,Australia,Australia,Australia & Oceania,4
2014,8,Couples,63,Italy,Southern Europe,Europe,4
2014,9,Couples,63,United Kingdom,Western Europe,Europe,4
2014,10,Couples,63,Greece,Southern Europe,Europe,5
2014,10,Family,63,United States,Northern America,America,4
2014,10,Couples,63,United Kingdom,Western Europe,Europe,4
2014,10,Family,63,Australia,Australia,Australia & Oceania,5
2014,10,Family,63,Australia,Australia,Australia & Oceania,1
2014,10,Couples,63,Australia,Australia,Australia & Oceania,4
2014,10,Couples,63,United States,Northern America,America,5
2014,10,Couples,63,China,East Asia,Asia,5
2014,10,Friends,63,Taiwan,East Asia,Asia,4
2014,4,Family,63,Singapore,South East Asia,Asia,4
2014,10,Family,63,United States,Northern America,America,4
2014,10,Family,63,France,Western Europe,Europe,5
2014,10,Friends,63,Canada,Northern America,America,5
2014,10,Couples,63,Sweden,Northern Europe,Europe,4
2014,5,Family,63,Australia,Australia,Australia & Oceania,5
2014,10,Couples,63,United States,Northern America,America,3
2014,5,Family,63,Indonesia,South East Asia,Asia,3
2014,10,Family,63,Australia,Australia,Australia & Oceania,4
2014,10,Couples,63,Australia,Australia,Australia & Oceania,4
2014,10,Family,63,Canada,Northern America,America,5
2014,10,Couples,63,Cyprus,Middle East,Asia,5
2014,10,Friends,63,Romania,Central Europe,Europe,5
2014,10,Family,63,Indonesia,South East Asia,Asia,5
2014,10,Family,63,Australia,Australia,Australia & Oceania,3
2014,10,Couples,63,Australia,Australia,Australia & Oceania,4
2014,9,Friends,63,Finland,Northern Europe,Europe,4
2014,10,Couples,63,India,South Asia,Asia,4
2014,10,Friends,63,Thailand,South East Asia,Asia,5
2014,9,Couples,63,United States,Northern America,America,4
2014,10,Family,63,Indonesia,South East Asia,Asia,5
2014,10,Family,63,Canada,Northern America,America,5
2014,10,Solo,63,United States,Northern America,America,3
2014,10,Couples,63,Canada,Northern America,America,3
2014,10,Friends,63,Australia,Australia,Australia & Oceania,5
2014,9,Couples,63,New Zealand,Oceania,Australia & Oceania,4
2014,9,Couples,63,United States,Northern America,America,5
2014,8,Family,63,Australia,Australia,Australia & Oceania,5
2014,10,Couples,63,United Kingdom,Western Europe,Europe,4
2014,10,Family,63,Indonesia,South East Asia,Asia,5
2014,10,Couples,63,Spain,Southern Europe,Europe,4
2014,10,Couples,63,New Zealand,Oceania,Australia & Oceania,5
2014,10,Friends,63,Indonesia,South East Asia,Asia,4
2014,9,Solo,63,Germany,Central Europe,Europe,4
2014,10,Solo,63,Denmark,Northern Europe,Europe,4
2014,6,Couples,63,Australia,Australia,Australia & Oceania,4
2014,10,Solo,63,Canada,Northern America,America,3
2014,10,Solo,63,Australia,Australia,Australia & Oceania,5
2014,10,Friends,63,United Arab Emirates,Middle East,Asia,5
2014,10,Couples,63,Australia,Australia,Australia & Oceania,3
2014,9,Couples,63,United States,Northern America,America,5
2014,9,Couples,63,Indonesia,South East Asia,Asia,3
2014,10,Friends,63,Australia,Australia,Australia & Oceania,4
2014,8,Couples,63,Italy,Southern Europe,Europe,4
2014,10,Friends,63,Canada,Northern America,America,3
2014,10,Family,63,Australia,Australia,Australia & Oceania,4
2014,10,Family,63,Brazil,South America,America,4
2014,10,Couples,63,United States,Northern America,America,4
2014,10,Couples,63,United States,Northern America,America,5
2014,9,Family,63,Canada,Northern America,America,4
2014,9,Couples,63,Belgium,Western Europe,Europe,5
2014,10,Couples,63,India,South Asia,Asia,3
2014,9,Family,63,Canada,Northern America,America,4
2014,10,Couples,63,Australia,Australia,Australia & Oceania,3
2014,2,Friends,63,China,East Asia,Asia,5
2013,11,Friends,63,Sweden,Northern Europe,Europe,4
2014,10,Couples,63,United Arab Emirates,Middle East,Asia,3
2014,10,Friends,63,Brazil,South America,America,5
2014,9,Solo,63,Canada,Northern America,America,5
2014,1,Friends,63,Egypt,North Africa,Africa,5
2014,9,Friends,63,South Africa,Southern Africa,Africa,4
2014,9,Couples,63,United States,Northern America,America,5
2014,8,Solo,63,India,South Asia,Asia,5
2014,9,Couples,63,United Kingdom,Western Europe,Europe,4
2014,9,Couples,63,Canada,Northern America,America,5
2014,9,Family,63,Australia,Australia,Australia & Oceania,4
2014,10,Family,63,Indonesia,South East Asia,Asia,5
2014,9,Family,63,Indonesia,South East Asia,Asia,3
2014,9,Couples,63,Canada,Northern America,America,3
2014,9,Family,63,Australia,Australia,Australia & Oceania,3
2014,8,Friends,63,Netherlands,Western Europe,Europe,4
2014,9,Solo,63,Australia,Australia,Australia & Oceania,4
2014,9,Friends,63,Netherlands,Western Europe,Europe,5
2014,4,Family,63,United States,Northern America,America,5
2014,9,Family,63,Australia,Australia,Australia & Oceania,4
2014,9,Couples,63,New Zealand,Oceania,Australia & Oceania,4
2013,11,Couples,63,Spain,Southern Europe,Europe,5
2014,9,Solo,63,United Kingdom,Western Europe,Europe,4
2014,9,Couples,63,Australia,Australia,Australia & Oceania,5
2014,3,Family,63,Turkey,Middle East,Asia,5
2014,9,Couples,63,Australia,Australia,Australia & Oceania,3
2014,9,Family,63,Canada,Northern America,America,5
2014,6,Solo,63,Curacao,Caribbean,America,4
2014,9,Couples,63,East Timor,South East Asia,Asia,5
2014,9,Couples,63,United Arab Emirates,Middle East,Asia,5
2014,9,Friends,63,United Kingdom,Western Europe,Europe,5
2014,9,Couples,63,Australia,Australia,Australia & Oceania,5
2014,9,Couples,63,Australia,Australia,Australia & Oceania,3
2014,9,Couples,63,Canada,Northern America,America,5
2014,7,Couples,63,Hungary,Central Europe,Europe,5
2014,9,Family,63,Germany,Central Europe,Europe,5
2014,9,Couples,63,United States,Northern America,America,4
2014,9,Friends,63,Canada,Northern America,America,4
2014,9,Friends,63,Australia,Australia,Australia & Oceania,5
2014,9,Couples,63,Australia,Australia,Australia & Oceania,5
2014,9,Couples,63,Poland,Central Europe,Europe,5
2014,9,Family,63,United States,Northern America,America,3
2014,9,Solo,63,Australia,Australia,Australia & Oceania,4
2014,9,Couples,63,Australia,Australia,Australia & Oceania,5
2014,8,Couples,63,Canada,Northern America,America,4
2014,9,Family,63,Australia,Australia,Australia & Oceania,4
2014,9,Family,63,Australia,Australia,Australia & Oceania,4
2014,7,Family,63,Australia,Australia,Australia & Oceania,4
2014,7,Couples,63,New Zealand,Oceania,Australia & Oceania,5
2013,10,Friends,63,Netherlands,Western Europe,Europe,5
2014,9,Family,63,United Kingdom,Western Europe,Europe,4
2014,9,Couples,63,Australia,Australia,Australia & Oceania,5
2014,8,Family,63,New Zealand,Oceania,Australia & Oceania,4
2014,9,Couples,63,United States,Northern America,America,4
2014,9,Solo,63,United States,Northern America,America,3
2014,9,Solo,63,Sweden,Northern Europe,Europe,4
2014,9,Couples,63,United States,Northern America,America,5
2014,2,Family,63,Czech Republic,Central Europe,Europe,5
2014,9,Couples,63,United States,Northern America,America,4
2014,7,Couples,63,United Kingdom,Western Europe,Europe,5
2014,2,Couples,63,Canada,Northern America,America,4
2013,10,Solo,63,Qatar,Middle East,Asia,3
2014,9,Couples,63,Cambodia,South East Asia,Asia,5
2014,9,Friends,63,New Zealand,Oceania,Australia & Oceania,5
2014,7,Family,63,Canada,Northern America,America,5
2014,8,Couples,63,United States,Northern America,America,4
2014,1,Solo,63,France,Western Europe,Europe,5
2014,9,Couples,63,Italy,Southern Europe,Europe,4
2014,8,Friends,63,Philippines,South East Asia,Asia,5
2014,9,Couples,63,Singapore,South East Asia,Asia,3
2014,9,Friends,63,Germany,Central Europe,Europe,5
2014,6,Couples,63,Canada,Northern America,America,5
2014,9,Couples,63,Canada,Northern America,America,5
2014,9,Family,63,United States,Northern America,America,4
2014,9,Friends,63,Australia,Australia,Australia & Oceania,4
2014,9,Solo,63,Canada,Northern America,America,4
2014,9,Couples,63,United States,Northern America,America,3
2014,8,Family,63,United States,Northern America,America,3
2014,9,Couples,63,India,South Asia,Asia,5
2014,4,Family,63,Indonesia,South East Asia,Asia,4
2014,8,Family,63,Italy,Southern Europe,Europe,3
2014,9,Couples,63,Netherlands,Western Europe,Europe,5
2014,6,Couples,63,France,Western Europe,Europe,1
